ticker,ticker_nm,market_cap,market_cap_ratio,share_count,foreign_ratio,industry
134380,미원화학,124992296000,0.0001,2185180,,기타 화학제품 제조업
038870,에코바이오,124844005050,0.0001,11401279,,건물설비 설치 공사업
003100,선광,124740000000,0.0001,6600000,,기타 운송관련 서비스업
171090,선익시스템,124500000000,0.0001,6000000,,반도체 제조업
025750,한솔홈데코,124473155205,0.0001,80565149,,제재 및 목재 가공업
011700,한신기계,124430989085,0.0001,32446151,,일반 목적용 기계 제조업
026180,현대정보기술,124135051575,0.0001,59537195,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
036090,위지트,124037578665,0.0001,72749313,,특수 목적용 기계 제조업
021040,대호피앤씨,123560675940,0.0001,73112826,,1차 철강 제조업
149950,아바텍,123299250000,0.0001,15607500,,전자부품 제조업
096690,제이스테판,123226482650,0.0001,259424174,,컴퓨터 및 주변장치 제조업
005980,성지건설,123174737700,0.0001,14045010,,토목 건설업
220100,퓨쳐켐,123124844100,0.0001,5622139,,의약품 제조업
037270,YG PLUS,122740185440,0.0001,58170704,,광고업
061250,화일약품,122204923840,0.0001,14410958,,의약품 제조업
016740,두올,122181106200,0.0001,18235986,,자동차 신품 부품 제조업
134780,화진,122120395840,0.0001,24039448,,자동차 신품 부품 제조업
130660,한전산업,122087000000,0.0001,32600000,,"건축기술, 엔지니어링 및 관련 기술 서비스업"
042510,라온시큐어,121830813960,0.0001,31809612,,소프트웨어 개발 및 공급업
049480,오픈베이스,121604622210,0.0001,31422383,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
114450,KPX생명과학,121350000000,0.0001,15000000,,기초 의약물질 및 생물학적 제제 제조업
284610,탈모닷컴,121218900000,0.0001,18366500,,
003080,성보화학,121121000000,0.0001,20020000,,"비료, 농약 및 살균, 살충제 제조업"
061970,엘비세미콘,121064396880,0.0001,43784592,,반도체 제조업
055490,테이팩스,120771840000,0.0001,4717650,,플라스틱제품 제조업
038460,바이오스마트,120751837800,0.0001,18295733,,전자부품 제조업
009440,KC그린홀딩스,120700192400,0.0001,22434980,,기타 금융업
264450,유비쿼스,120669140250,0.0001,5123955,,통신 및 방송 장비 제조업
084730,팅크웨어,120416627100,0.0001,10425682,,통신 및 방송 장비 제조업
108860,셀바스AI,120204900250,0.0001,22055945,,소프트웨어 개발 및 공급업
005800,신영와코루,120150000000,0.0001,900000,,봉제의복 제조업
091970,나노캠텍,119989506000,0.0001,19998251,,플라스틱제품 제조업
009310,참엔지니어링,119777547730,0.0001,49189958,,특수 목적용 기계 제조업
000520,삼일제약,119625000000,0.0001,5500000,,의약품 제조업
083650,비에이치아이,119600000000,0.0001,26000000,,일반 목적용 기계 제조업
001530,동일방직,119592243200,0.0001,2335786,,방적 및 가공사 제조업
123840,한일진공,119577749590,0.0001,54107579,,특수 목적용 기계 제조업
222810,닉스테크,118831972480,0.0001,15993536,,소프트웨어 개발 및 공급업
047080,한빛소프트,118447616080,0.0001,24779836,,소프트웨어 개발 및 공급업
053700,삼보모터스,118269480500,0.0001,14249335,,자동차 신품 부품 제조업
042420,네오위즈홀딩스,118239161100,0.0001,8856866,,기타 금융업
045660,에이텍,118118000000,0.0001,8260000,,컴퓨터 및 주변장치 제조업
004200,고려개발,118094000000,0.0001,21550000,,토목 건설업
045520,크린앤사이언스,117975000000,0.0001,6500000,,"펄프, 종이 및 판지 제조업"
069510,에스텍,117828000000,0.0001,10910000,,영상 및 음향기기 제조업
002300,한국제지,117616301500,0.0001,5004949,,"펄프, 종이 및 판지 제조업"
071670,에이테크솔루션,117500000000,0.0001,10000000,,특수 목적용 기계 제조업
179900,유티아이,117307190000,0.0001,5332145,,전자부품 제조업
002880,대유에이텍,117137956425,0.0001,91872907,,자동차 신품 부품 제조업
027710,팜스토리,117060346075,0.0001,88347431,,동물용 사료 및 조제식품 제조업
002230,피에스텍,117031995850,0.0001,19669243,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
007330,푸른저축은행,116891700000,0.0001,15082800,,은행 및 저축기관
002700,신일산업,116873172045,0.0001,71047521,,기계장비 및 관련 물품 도매업
000220,유유제약,116863571450,0.0001,6368587,,의약품 제조업
004910,조광페인트,116736000000,0.0001,12800000,,기타 화학제품 제조업
040420,정상제이엘에스,116640986880,0.0001,15677552,,일반 교습 학원
111110,호전실업,116400000000,0.0001,8000000,,봉제의복 제조업
217600,켐온,116392452300,0.0001,63085340,,자연과학 및 공학 연구개발업
033170,시그네틱스,116161872245,0.0001,85728319,,반도체 제조업
004450,삼화왕관,115905590200,0.0001,2154379,,기타 금속 가공제품 제조업
204630,화이브라더스코리아,115741506375,0.0001,28613475,,창작 및 예술관련 서비스업
137400,피엔티,115733324000,0.0001,8266666,,특수 목적용 기계 제조업
002720,국제약품,115687363400,0.0001,17396596,,의약품 제조업
139050,데일리블록체인,115680936840,0.0001,28992716,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
006340,대원전선,115441654845,0.0001,68107171,,절연선 및 케이블 제조업
014530,극동유화,115243433100,0.0001,34869420,,석유 정제품 제조업
014710,사조씨푸드,115192052670,0.0001,17218543,,수산물 가공 및 저장 처리업
173940,에프엔씨엔터,114775391200,0.0001,14364880,,오디오물 출판 및 원판 녹음업
263600,덕우전자,114757433900,0.0001,8110066,,전자부품 제조업
000850,화천기공,114620000000,0.0001,2200000,,특수 목적용 기계 제조업
003280,흥아해운,114556418970,0.0001,168713430,,해상 운송업
003480,한진중공업홀딩스,114280372440,0.0001,29529812,,기타 금융업
222420,쎄노텍,114221112225,0.0001,39183915,,기타 비금속 광물제품 제조업
102120,어보브반도체,114011534090,0.0001,17459653,,반도체 제조업
068330,일신바이오,113856560500,0.0001,44216140,,일반 목적용 기계 제조업
031510,오스템,113750000000,0.0001,26000000,,자동차 신품 부품 제조업
079190,EMW,113562411930,0.0001,31284411,,통신 및 방송 장비 제조업
040160,누리텔레콤,113322029000,0.0001,12055535,,소프트웨어 개발 및 공급업
012160,영흥철강,113290991880,0.0001,85826509,,1차 철강 제조업
010960,삼호개발,113000000000,0.0001,25000000,,기반조성 및 시설물 축조관련 전문공사업
008350,남선알미늄,112933567250,0.0001,110179090,,1차 비철금속 제조업
088390,이녹스,112677670200,0.0001,9350844,,기타 금융업
038160,팍스넷,112436838150,0.0001,11077521,,기타 정보 서비스업
087260,모바일어플라이언스,112200000000,0.0001,15000000,,소프트웨어 개발 및 공급업
046070,코다코,112114414720,0.0001,39064256,,자동차 신품 부품 제조업
016090,대현,112073717250,0.0001,45282310,,봉제의복 제조업
017510,세명전기,112058100000,0.0001,15246000,,기타 금속 가공제품 제조업
012790,신일제약,111785000000,0.0001,7900000,,의약품 제조업
001570,금양,111713547960,0.0001,43132644,,기초 화학물질 제조업
150840,인트로메딕,111633759000,0.0001,7202178,,의료용 기기 제조업
065560,녹원씨엔아이,111632503500,0.0001,10631667,,기타 전문 도매업
096240,청담러닝,111564805650,0.0001,7038789,,일반 교습 학원
007110,일신석재,111537518400,0.0001,77456610,,"건축자재, 철물 및 난방장치 도매업"
092870,엑시콘,111487925000,0.0001,8883500,,특수 목적용 기계 제조업
023800,인지컨트롤스,111426940800,0.0001,15160128,,자동차 신품 부품 제조업
000215,대림산업우,111340000000,0.0001,3800000,,
123330,제닉,110880000000,0.0001,6930000,,기타 화학제품 제조업
036810,에프에스티,110804370390,0.0001,19542217,,전자부품 제조업
048430,유라테크,110592000000,0.0001,11520000,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
090370,아비스타,110458750860,0.0001,36097631,,봉제의복 제조업
006370,대구백화점,109839351650,0.0001,10821611,,종합 소매업
107590,미원홀딩스,109709966700,0.0001,2331774,,기타 금융업
229000,젠큐릭스,109674051200,0.0001,4896163,,
036010,아비코전자,109666705500,0.0001,13292934,,통신 및 방송 장비 제조업
047400,유니온머티리얼,109620000000,0.0001,42000000,,"내화, 비내화 요업제품 제조업"
059120,아진엑스텍,109572752100,0.0001,6805761,,반도체 제조업
120240,대정화금,109554689700,0.0001,6406707,,기초 화학물질 제조업
224060,코디엠,109536370824,0.0001,122798622,,특수 목적용 기계 제조업
003580,동원,109524081000,0.0001,19181100,,기타 비금속광물 광업
267790,배럴,109320066900,0.0001,7215846,,봉제의복 제조업
065350,신성델타테크,109227864915,0.0001,22088547,,가정용 기기 제조업
027830,대성창투,109200000000,0.0001,40000000,,신탁업 및 집합투자업
102210,해덕파워웨이,109081616000,0.0001,10800160,,선박 및 보트 건조업
054180,중앙오션,108900813060,0.0001,22476948,,선박 및 보트 건조업
032850,비트컴퓨터,108882569150,0.0001,16623293,,소프트웨어 개발 및 공급업
238090,앤디포스,108647237650,0.0001,15068965,,플라스틱제품 제조업
039420,케이엘넷,108575511350,0.0001,24154730,,전기 통신업
950140,잉글우드랩,108279869700,0.0001,19867866,,기타 금융업
900080,에스앤씨엔진그룹,107979570790,0.0001,115239670,,기타 금융업
170920,엘티씨,107911182050,0.0001,7519943,,기초 화학물질 제조업
156100,엘앤케이바이오,107701027700,0.0001,9926362,,의료용 기기 제조업
033540,파라텍,107698665200,0.0001,16671620,,특수 목적용 기계 제조업
011090,에넥스,107684995595,0.0001,59991641,,가구 제조업
018680,서울제약,107376088500,0.0001,8421654,,의약품 제조업
012170,키위미디어그룹,107353002720,0.0001,156719712,,기타 전문 도매업
004080,신흥,107040000000,0.0001,9600000,,기계장비 및 관련 물품 도매업
101330,모베이스,106959639600,0.0001,19992456,,통신 및 방송 장비 제조업
043200,파루,106951579035,0.0001,29667567,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
129260,인터지스,106943607030,0.0001,29747874,,도로 화물 운송업
090080,평화산업,106600955400,0.0001,37403844,,자동차 신품 부품 제조업
052420,오성첨단소재,106449752625,0.0001,29365449,,플라스틱제품 제조업
196490,디에이테크놀로지,106340177800,0.0001,6730391,,특수 목적용 기계 제조업
195990,유지인트,106297472190,0.0001,77873606,,특수 목적용 기계 제조업
065150,MP그룹,106263055205,0.0001,80808407,,음·식료품 및 담배 도매업
088910,동우팜투테이블,106168550040,0.0001,25831764,,"도축, 육류 가공 및 저장 처리업"
023760,한국캐피탈,106140242456,0.0001,168209576,,기타 금융업
149980,하이로닉,105851534950,0.0001,14094745,,의료용 기기 제조업
047820,초록뱀,105689074490,0.0001,64839923,,"영화, 비디오물, 방송프로그램 제작 및 배급업"
009780,엠에스씨,105600000000,0.0001,8800000,,기타 식품 제조업
057680,옴니텔,105282776800,0.0001,21618640,,소프트웨어 개발 및 공급업
043650,국순당,104828244480,0.0001,17858304,,알코올음료 제조업
047920,씨트리,104717306050,0.0001,13008361,,자연과학 및 공학 연구개발업
241520,DSC인베스트먼트,104650000000,0.0001,17500000,,신탁업 및 집합투자업
036180,영인프런티어,104546025540,0.0001,17600341,,기계장비 및 관련 물품 도매업
083450,GST,104358744000,0.0001,9317745,,특수 목적용 기계 제조업
000890,보해양조,104296189680,0.0001,96570546,,알코올음료 제조업
053690,한미글로벌,104180788320,0.0001,10897572,,"건축기술, 엔지니어링 및 관련 기술 서비스업"
095500,미래나노텍,104104212510,0.0001,23289533,,플라스틱제품 제조업
058730,동아에스텍,104104000000,0.0001,15400000,,"구조용 금속제품, 탱크 및 증기발생기 제조업"
080000,에스엔유,104062500000,0.0001,31250000,,특수 목적용 기계 제조업
130580,나이스디앤비,103950000000,0.0001,15400000,,기타 사업지원 서비스업
033340,좋은사람들,103801266480,0.0001,26412536,,봉제의복 제조업
042040,케이피엠테크,102918098250,0.0001,74849526,,기타 화학제품 제조업
057540,옴니시스템,102917907950,0.0001,40679015,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
101160,월덱스,102698376460,0.0001,16510993,,전자부품 제조업
056090,유앤아이,102696770700,0.0001,7692642,,의료용 기기 제조업
039010,현대통신,102637500000,0.0001,8625000,,통신 및 방송 장비 제조업
043340,에쎈테크,102240000000,0.0001,72000000,,일반 목적용 기계 제조업
078130,국일제지,102074912262,0.0001,116391006,,기타 종이 및 판지 제품 제조업
236030,씨알푸드,101970000000,0.0001,1980000,,
900040,차이나그레이트,101448444942,0.0001,125866557,,기타 금융업
073490,이노와이어리스,101442250000,0.0001,6002500,,통신 및 방송 장비 제조업
012320,경동인베스트,101341235550,0.0001,2365023,,기타 금융업
078070,유비쿼스홀딩스,101279083500,0.0001,16076045,,기타 금융업
005750,대림B&Co,101200496800,0.0001,16672240,,"내화, 비내화 요업제품 제조업"
065170,넥스트BT,101183012100,0.0001,40392420,,음·식료품 및 담배 도매업
056730,포스링크,101133117395,0.0001,43875539,,기타 전문 도매업
015230,대창단조,101000000000,0.0001,2000000,,자동차 신품 부품 제조업
008600,윌비스,100890000000,0.0001,57000000,,생활용품 도매업
011150,CJ씨푸드,100785818265,0.0001,35930773,,기타 식품 제조업
058860,케이티스,100751790000,0.0001,34802000,,기타 정보 서비스업
039230,폭스브레인,100705789800,0.0001,45671560,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
100840,S&TC,100700670000,0.0001,7297150,,일반 목적용 기계 제조업
059210,메타바이오메드,100622345800,0.0001,21874423,,의료용품 및 기타 의약 관련제품 제조업
019660,글로본,100383753495,0.0001,28001047,,상품 종합 도매업
050120,라이브플렉스,100307880070,0.0001,83243054,,생활용품 도매업
065530,전파기지국,100169700000,0.0001,5286000,,전기 통신업
120030,조선선재,99983254500,0.0001,1257651,,기타 금속 가공제품 제조업
163560,동일고무벨트,99982400000,0.0001,12640000,,고무제품 제조업
216280,원텍,99750000000,0.0001,3990000,,
099440,스맥,99710311965,0.0001,26274127,,특수 목적용 기계 제조업
093240,형지엘리트,99489577320,0.0001,19059306,,봉제의복 제조업
045970,코아시아홀딩스,99481747200,0.0001,18841240,,"그외 기타 전문, 과학 및 기술 서비스업"
060310,3S,99340700550,0.0001,43666242,,특수 목적용 기계 제조업
000500,가온전선,98808241250,0.0001,4160347,,절연선 및 케이블 제조업
068290,삼성출판사,98800000000,0.0001,10000000,,"서적, 잡지 및 기타 인쇄물 출판업"
002200,수출포장,98800000000,0.0001,4000000,,"골판지, 종이 상자 및 종이용기 제조업"
007590,동방아그로,98727433250,0.0001,13617577,,"비료, 농약 및 살균, 살충제 제조업"
006980,우성사료,98725500000,0.0001,30900000,,"곡물가공품, 전분 및 전분제품 제조업"
214310,세미콘라이트,98582002400,0.0001,50296940,,반도체 제조업
036170,씨티엘,98455593750,0.0001,26254825,,반도체 제조업
009770,삼정펄프,98373858850,0.0001,2499971,,"펄프, 종이 및 판지 제조업"
122350,삼기오토모티브,98338946640,0.0001,30827256,,자동차 신품 부품 제조업
058220,아리온,98166869155,0.0001,84263407,,통신 및 방송 장비 제조업
001750,한양증권,98009711800,0.0001,12728534,,금융 지원 서비스업
012800,대창,97976036425,0.0001,91140499,,1차 비철금속 제조업
004780,대륙제관,97963705840,0.0001,15903199,,기타 금속 가공제품 제조업
014160,대영포장,97951521262,0.0001,106584898,,"골판지, 종이 상자 및 종이용기 제조업"
065130,탑엔지니어링,97934455410,0.0001,15976257,,특수 목적용 기계 제조업
006660,삼성공조,97922083700,0.0001,8126314,,자동차 신품 부품 제조업
011785,금호석유우,97658597800,0.0001,3023486,,
036690,코맥스,97608465480,0.0001,14004084,,통신 및 방송 장비 제조업
111820,지와이커머스,97550625900,0.0001,19908291,,기타 정보 서비스업
084650,랩지노믹스,97501360700,0.0001,8628439,,자연과학 및 공학 연구개발업
060370,KT서브마린,97345500000,0.0001,21900000,,전기 및 통신 공사업
228340,동양파일,97300000000,0.0001,20000000,,"시멘트, 석회, 플라스터 및 그 제품 제조업"
101490,에스앤에스텍,97295181830,0.0001,19735331,,전자부품 제조업
019685,대교우B,97037815050,0.0,19426990,,
008250,이건산업,97015983750,0.0,9373525,,나무제품 제조업
038680,에스넷,96933546450,0.0,16075215,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
005190,동성화학,96840486600,0.0,5335564,,기초 화학물질 제조업
039980,리노스,96469690040,0.0,35996153,,"섬유, 의복, 신발 및 가죽제품 소매업"
131090,시큐브,96390000000,0.0,34000000,,소프트웨어 개발 및 공급업
238490,힘스,96282888000,0.0,5261360,,특수 목적용 기계 제조업
141020,포티스,96173662620,0.0,44116359,,무점포 소매업
073570,에이티테크놀러지,95943837600,0.0,9225369,,특수 목적용 기계 제조업
131100,리켐,95882875830,0.0,32724531,,기초 화학물질 제조업
126600,코프라,95864978360,0.0,21115634,,합성고무 및 플라스틱 물질 제조업
024890,대원화성,95698032640,0.0,41249152,,플라스틱제품 제조업
096640,멜파스,95657179500,0.0,21257151,,전자부품 제조업
092600,넥스트칩,95611725000,0.0,13447500,,반도체 제조업
220260,켐트로스,95203238320,0.0,23565158,,기타 화학제품 제조업
024800,유성티엔에스,94975394200,0.0,27213580,,육상 여객 운송업
052860,아이앤씨,94954056120,0.0,15364734,,반도체 제조업
900280,골든센츄리,94801000000,0.0,93400000,,기타 금융업
040610,SG&G,94762404880,0.0,34087196,,자동차 신품 부품 제조업
080010,이상네트웍스,94657500000,0.0,9015000,,상품 중개업
068930,디지털대성,94653431060,0.0,22429723,,일반 교습 학원
014440,영보화학,94600000000,0.0,20000000,,플라스틱제품 제조업
080520,오디텍,94560202450,0.0,11746609,,반도체 제조업
189300,인텔리안테크,94548424700,0.0,7217437,,통신 및 방송 장비 제조업
246690,티에스인베스트먼트,94392426840,0.0,22421004,,신탁업 및 집합투자업
033230,인성정보,94354484675,0.0,19158271,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
105840,우진,94264800000,0.0,17360000,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
085810,알티캐스트,94018598800,0.0,21223160,,소프트웨어 개발 및 공급업
106240,파인테크닉스,93987413710,0.0,34939559,,통신 및 방송 장비 제조업
058850,KTcs,93907000000,0.0,42685000,,기타 정보 서비스업
079650,서산,93800000000,0.0,20000000,,"시멘트, 석회, 플라스터 및 그 제품 제조업"
066360,체리부로,93790521685,0.0,27872369,,"도축, 육류 가공 및 저장 처리업"
005010,휴스틸,93747260350,0.0,6918617,,1차 철강 제조업
032980,바이온,93717163400,0.0,39879644,,음·식료품 및 담배 도매업
014190,원익큐브,93455751840,0.0,35399906,,기타 전문 도매업
064520,바른전자,93319412955,0.0,66419511,,반도체 제조업
053620,태양,93310000000,0.0,8600000,,기타 금속 가공제품 제조업
053590,한국테크놀로지,93177382320,0.0,47059284,,특수 목적용 기계 제조업
069410,엔텔스,93139564500,0.0,6899227,,소프트웨어 개발 및 공급업
206400,엔터메이트,93035617515,0.0,44197443,,소프트웨어 개발 및 공급업
03473K,SK우,92846140000,0.0,566135,,
079960,동양이엔피,92748000000,0.0,7860000,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
066130,하츠,92672000000,0.0,12800000,,가정용 기기 제조업
053280,예스24,92536000000,0.0,17200000,,무점포 소매업
008260,NI스틸,92387262500,0.0,28426850,,1차 철강 제조업
123040,엠에스오토텍,92358537390,0.0,27204282,,자동차 신품 부품 제조업
208350,지란지교시큐리티,92335979400,0.0,36210188,,소프트웨어 개발 및 공급업
241790,오션브릿지,92162298000,0.0,9124980,,기타 화학제품 제조업
106190,하이텍팜,92154166000,0.0,7088782,,기초 의약물질 및 생물학적 제제 제조업
086670,비엠티,92055777700,0.0,8146529,,일반 목적용 기계 제조업
203400,에이비온,91930473800,0.0,11293670,,
090850,이지웰페어,91905970000,0.0,9893000,,소프트웨어 개발 및 공급업
111870,삼본정밀전자,91865000000,0.0,9500000,,영상 및 음향기기 제조업
061040,알에프텍,91630500000,0.0,19050000,,통신 및 방송 장비 제조업
007540,샘표,91594230000,0.0,2875800,,기타 금융업
089230,THE E&M,91309814120,0.0,91860980,,기타 정보 서비스업
065500,오리엔트정공,91048419630,0.0,59508771,,자동차 신품 부품 제조업
191600,티케이씨,91000000000,0.0,2600000,,
045510,정원엔시스,90991249900,0.0,32209292,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
250000,보라티알,90797358850,0.0,6750733,,음·식료품 및 담배 도매업
091590,남화토건,90632800000,0.0,11740000,,건물 건설업
133820,화인베스틸,90520000000,0.0,31000000,,1차 철강 제조업
079940,가비아,90418369120,0.0,13535684,,소프트웨어 개발 및 공급업
066590,우수AMS,90381148980,0.0,24694303,,자동차 신품 부품 제조업
065950,웰크론,90363811865,0.0,25490497,,직물직조 및 직물제품 제조업
036670,KCI,90272700000,0.0,11270000,,기타 화학제품 제조업
155660,DSR,90240000000,0.0,16000000,,1차 비철금속 제조업
065940,바이오빌,90063872600,0.0,23576930,,기초 화학물질 제조업
002820,선창산업,90021041460,0.0,12607989,,나무제품 제조업
095910,에스에너지,89950021200,0.0,13208520,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
002920,유성기업,89778350000,0.0,25947500,,자동차 신품 부품 제조업
187220,디티앤씨,89474810320,0.0,9854054,,기타 과학기술 서비스업
040300,YTN,89460000000,0.0,42000000,,"영화, 비디오물, 방송프로그램 제작 및 배급업"
079950,인베니아,89436000000,0.0,23200000,,특수 목적용 기계 제조업
083420,KPX그린케미칼,89400000000,0.0,20000000,,기타 화학제품 제조업
038070,서린바이오,89333358700,0.0,6450062,,기타 전문 도매업
006920,모헨즈,89325600000,0.0,10920000,,"시멘트, 석회, 플라스터 및 그 제품 제조업"
252500,세화피앤씨,89312584550,0.0,19043195,,기타 화학제품 제조업
052770,와이디온라인,88817803750,0.0,27328555,,소프트웨어 개발 및 공급업
094820,일진파워,88813596010,0.0,15078709,,전기 및 통신 공사업
200710,에이디테크놀로지,88755148800,0.0,9245328,,반도체 제조업
094170,동운아나텍,88666800000,0.0,5991000,,반도체 제조업
214680,디알텍,88642566870,0.0,41325206,,의료용 기기 제조업
101000,디엠씨,88537115100,0.0,36137598,,특수 목적용 기계 제조업
147760,마이크로프랜드,88506503880,0.0,10819866,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
058630,엠게임,88338324040,0.0,19543877,,소프트웨어 개발 및 공급업
100090,삼강엠앤티,88313393240,0.0,16853701,,1차 철강 제조업
069920,아이에스이커머스,88278761780,0.0,25514093,,무점포 소매업
218150,미래생명자원,88072354200,0.0,17101428,,동물용 사료 및 조제식품 제조업
145210,세화아이엠씨,87912180330,0.0,29402067,,특수 목적용 기계 제조업
217950,바이오씨앤디,87903355250,0.0,3481321,,
043710,서울리거,87839681280,0.0,21115308,,그외 기타 제품 제조업
033130,디지틀조선,87777606455,0.0,37115267,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
067570,엔브이에이치코리아,87746388210,0.0,28722222,,자동차 신품 부품 제조업
225650,쿠첸,87413745860,0.0,10686277,,가정용 기기 제조업
140520,대창스틸,87400000000,0.0,20000000,,1차 철강 제조업
027740,마니커,87310656796,0.0,116725477,,"도축, 육류 가공 및 저장 처리업"
000590,CS홀딩스,87047942800,0.0,1154482,,기타 금융업
052290,트레이스,86882122115,0.0,54815219,,전자부품 제조업
033600,이젠텍,86777260800,0.0,11887296,,자동차 신품 부품 제조업
217820,엔에스,86730000000,0.0,4900000,,특수 목적용 기계 제조업
123410,코리아에프티,86724914360,0.0,27841064,,자동차 신품 부품 제조업
138080,오이솔루션,86682758400,0.0,7739532,,통신 및 방송 장비 제조업
234920,자이글,86327205800,0.0,13530910,,가정용 기기 제조업
263810,상신전자,86262000000,0.0,3921000,,전자부품 제조업
002760,보락,86256000000,0.0,59900000,,기타 화학제품 제조업
041920,메디아나,86245445120,0.0,8650496,,의료용 기기 제조업
089010,켐트로닉스,86223784590,0.0,12624273,,기타 화학제품 제조업
048770,TPC,86172000000,0.0,12900000,,일반 목적용 기계 제조업
046120,오르비텍,86088248505,0.0,22565727,,기타 과학기술 서비스업
184230,SGA솔루션즈,85970141320,0.0,32319602,,소프트웨어 개발 및 공급업
092460,한라IMS,85946265000,0.0,11459502,,선박 및 보트 건조업
030350,드래곤플라이,85938502260,0.0,15373614,,소프트웨어 개발 및 공급업
002140,고려산업,85916319125,0.0,24939425,,"곡물가공품, 전분 및 전분제품 제조업"
067900,와이엔텍,85645454400,0.0,17842803,,폐기물 처리업
004410,서울식품,85364730000,0.0,337410000,,기타 식품 제조업
037230,한국팩키지,85125000000,0.0,25000000,,"골판지, 종이 상자 및 종이용기 제조업"
046110,한일네트웍스,84875011700,0.0,11954227,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
136660,큐엠씨,84669624000,0.0,8180640,,
208370,셀바스헬스케어,84535666530,0.0,13147071,,의료용 기기 제조업
039340,한국경제TV,84295000000,0.0,23000000,,텔레비전 방송업
208860,엔지스테크널러지,84277501000,0.0,3127180,,소프트웨어 개발 및 공급업
054210,이랜텍,84267817690,0.0,20478206,,전자부품 제조업
065710,서호전기,84202500000,0.0,5150000,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
023450,동남합성,83631010800,0.0,1314953,,기초 화학물질 제조업
003547,대신증권2우B,83400000000,0.0,10000000,,
032800,판타지오,83246014735,0.0,72703943,,창작 및 예술관련 서비스업
069730,DSR제강,83088000000,0.0,14400000,,1차 철강 제조업
066110,한프,82955474400,0.0,34564781,,컴퓨터 및 주변장치 제조업
127160,매직마이크로,82809858950,0.0,32221735,,전자부품 제조업
049470,SGA,82351933180,0.0,92530262,,소프트웨어 개발 및 공급업
036480,대성미생물,82346000000,0.0,380000,,의약품 제조업
109820,진매트릭스,82232947650,0.0,10215273,,자연과학 및 공학 연구개발업
115310,인포바인,82216737250,0.0,3192883,,전기 통신업
024880,케이피에프,82174263840,0.0,14886642,,기타 금속 가공제품 제조업
024840,갑을메탈,82165134480,0.0,31241496,,1차 비철금속 제조업
081970,넥스지,81919878600,0.0,8070924,,소프트웨어 개발 및 공급업
208140,정다운,81913997760,0.0,20529824,,"도축, 육류 가공 및 저장 처리업"
037070,파세코,81900000000,0.0,14000000,,가정용 기기 제조업
223310,이에스브이,81825786330,0.0,79442511,,소프트웨어 개발 및 공급업
043100,솔고바이오,81772711155,0.0,119725785,,의료용 기기 제조업
160600,에스엔텍,81602763700,0.0,11607790,,특수 목적용 기계 제조업
001020,페이퍼코리아,81596068785,0.0,54216657,,"펄프, 종이 및 판지 제조업"
017550,수산중공업,81517596130,0.0,53985163,,특수 목적용 기계 제조업
207760,미스터블루,81301610210,0.0,24160954,,기타 정보 서비스업
053260,금강철강,81244800000,0.0,18720000,,1차 철강 제조업
009070,KCTC,81150000000,0.0,30000000,,도로 화물 운송업
066900,디에이피,80742985650,0.0,22744503,,전자부품 제조업
083550,케이엠,80428829200,0.0,9868568,,기타 섬유제품 제조업
043590,크로바하이텍,80340000000,0.0,13000000,,반도체 제조업
043290,케이맥,80004775500,0.0,6838015,,특수 목적용 기계 제조업
003610,방림,79973630100,0.0,4231409,,직물직조 및 직물제품 제조업
120115,코오롱인더우,79852761000,0.0,2767860,,
046390,삼화네트웍스,79715755380,0.0,42857933,,"영화, 비디오물, 방송프로그램 제작 및 배급업"
018470,조일알미늄,79692000000,0.0,69600000,,1차 비철금속 제조업
014970,삼륭물산,79557500000,0.0,15125000,,"골판지, 종이 상자 및 종이용기 제조업"
049430,코메론,79531920000,0.0,9048000,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
037370,EG,79500000000,0.0,7500000,,기타 전문 도매업
190510,나무가,79459118400,0.0,3424962,,전자부품 제조업
187870,디바이스이엔지,79349400000,0.0,6782000,,특수 목적용 기계 제조업
041520,이라이콤,79348632300,0.0,12188730,,전자부품 제조업
027040,서울전자통신,79336250350,0.0,64764286,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
